Id tarjeta,Fecha,Pais,Importe
294,7/11/2023,Francia,148
251,10/7/2025,Francia,404
69,17/8/2023,USA,536
307,28/2/2023,USA,307
96,16/8/2026,Francia,61
435,16/3/2026,USA,495
241,15/4/2026,Mexico,457
340,30/11/2023,Mexico,92
517,12/8/2023,Japon,576
434,17/3/2023,Japon,273
289,27/11/2024,Brasil,412
473,7/2/2023,Japon,496
443,22/8/2023,Francia,149
234,26/12/2023,Brasil,162
419,20/8/2026,Japon,457
43,1/10/2026,USA,23
43,28/1/2023,Mexico,191
138,11/9/2023,USA,336
197,6/7/2026,USA,493
406,9/5/2024,Japon,111
247,20/10/2025,Francia,263
145,10/9/2023,USA,464
220,10/5/2025,Japon,238
540,28/11/2026,Brasil,29
497,20/3/2024,Francia,520
452,27/3/2026,Brasil,35
224,1/3/2024,Mexico,339
325,18/1/2024,Japon,9
17,27/1/2024,Mexico,214
582,20/7/2026,Brasil,223
183,25/12/2023,Francia,239
233,23/12/2024,Mexico,146
87,12/3/2025,Japon,263
446,16/1/2024,Brasil,119
438,14/10/2026,Brasil,190
451,4/10/2024,USA,527
312,5/6/2026,Brasil,364
434,30/1/2026,Francia,40
337,31/12/2025,Brasil,336
378,4/7/2025,Francia,130
352,12/7/2026,Brasil,422
230,13/10/2026,Mexico,557
554,18/8/2025,Francia,97
524,8/4/2026,Francia,124
20,19/4/2024,USA,10
418,23/2/2025,Mexico,391
42,22/1/2023,Mexico,360
165,24/6/2025,Brasil,301
310,12/5/2024,Brasil,111
98,7/7/2024,Brasil,373
397,7/4/2023,Francia,227
251,24/10/2025,Francia,60
56,23/5/2024,Mexico,297
513,14/6/2024,Brasil,525
555,10/5/2026,Brasil,235
286,26/8/2026,Mexico,332
165,1/1/2025,Brasil,482
174,20/2/2025,Brasil,18
168,27/6/2025,Brasil,423
420,11/7/2024,Mexico,521
80,28/10/2025,Japon,28
307,28/1/2023,Brasil,478
58,27/6/2024,Japon,427
491,4/6/2025,Mexico,537
571,22/6/2026,USA,262
219,17/11/2025,Francia,128
380,15/9/2026,USA,515
292,23/11/2026,Francia,158
101,22/3/2024,USA,24
493,9/9/2026,USA,554
485,22/9/2025,Francia,196
269,18/10/2023,Japon,193
236,29/8/2024,Mexico,230
387,15/6/2023,Japon,268
35,21/9/2023,Mexico,541
126,28/1/2023,Francia,340
431,12/10/2025,Japon,258
54,3/10/2023,Francia,183
107,19/3/2024,Mexico,413
442,7/1/2025,Japon,89
491,26/7/2024,Japon,63
195,30/6/2023,USA,234
332,28/2/2026,USA,209
108,17/2/2025,Francia,232
481,16/3/2023,Francia,235
257,29/9/2024,Japon,410
188,22/2/2026,USA,114
341,24/5/2023,USA,12
49,19/10/2023,USA,208
366,5/11/2023,Francia,213
213,24/2/2023,Japon,366
569,4/8/2025,Mexico,348
333,27/6/2023,Francia,514
224,18/8/2023,Brasil,362
60,16/4/2023,USA,120
154,20/2/2024,USA,340
472,29/12/2023,Brasil,116
495,20/4/2025,Japon,113
574,28/9/2024,Francia,159
72,18/3/2023,Francia,385
286,16/2/2024,Mexico,175
103,24/6/2026,USA,345
299,20/10/2025,Mexico,330
558,25/1/2026,Mexico,544
280,13/1/2024,Japon,183
227,19/8/2025,USA,487
563,16/7/2025,Brasil,247
467,23/2/2024,USA,241
496,2/10/2025,USA,81
374,22/8/2024,Japon,343
72,2/1/2023,Francia,189
156,2/11/2026,Brasil,360
550,31/8/2023,Brasil,549
190,18/8/2023,Mexico,217
547,24/8/2024,USA,56
582,20/2/2024,USA,35
111,30/3/2024,Mexico,34
55,3/5/2025,USA,85
144,10/8/2025,Japon,581
167,13/1/2025,USA,185
449,31/5/2026,Japon,220
101,13/2/2024,Mexico,471
346,28/10/2023,Francia,130
500,1/8/2024,Japon,391
350,18/8/2026,USA,443
502,13/8/2026,Francia,225
343,30/6/2023,Brasil,429
144,19/3/2026,USA,386
507,28/8/2024,Brasil,322
112,3/2/2026,Brasil,353
265,7/10/2023,USA,557
144,6/6/2023,Mexico,546
238,3/11/2026,Brasil,412
182,30/9/2023,Brasil,367
236,21/12/2026,Japon,323
426,7/3/2023,Mexico,126
146,9/3/2024,Brasil,234
287,1/4/2024,USA,79
161,2/10/2025,Brasil,446
328,20/3/2025,Francia,360
556,27/10/2024,Francia,222
46,30/12/2025,USA,2
231,22/12/2024,Japon,80
232,23/1/2023,Francia,11
65,17/3/2024,Brasil,14
152,14/7/2024,USA,153
301,23/3/2026,USA,34
486,13/9/2023,Mexico,259
388,11/10/2023,Francia,567
291,21/3/2024,Japon,247
352,23/2/2024,Mexico,419
543,18/1/2025,USA,233
483,4/11/2023,Japon,79
296,8/2/2026,Japon,23
135,27/3/2025,Mexico,50
83,3/1/2026,Brasil,26
170,27/12/2025,Mexico,309
303,1/3/2025,Brasil,221
550,19/2/2024,Japon,435
451,28/11/2026,Mexico,52
413,18/6/2025,Mexico,513
53,3/6/2026,USA,391
510,31/3/2023,Japon,574
37,26/10/2024,Francia,14
560,11/12/2025,Brasil,492
239,28/2/2026,Mexico,295
388,14/6/2023,Japon,7
559,15/5/2026,USA,77
191,14/1/2024,Brasil,233
380,11/1/2023,Mexico,131
369,27/9/2023,Mexico,532
94,3/3/2025,USA,64
4,3/12/2024,USA,42
187,14/1/2025,Japon,311
81,25/7/2023,Mexico,19
125,9/7/2023,USA,99
435,15/9/2023,Japon,553
28,8/7/2026,Mexico,375
415,10/6/2024,Mexico,526
425,10/12/2023,Francia,84
241,31/8/2024,Japon,520
341,22/6/2025,Brasil,209
349,22/1/2024,Francia,402
408,8/1/2026,USA,56
305,5/8/2023,Japon,250
212,11/4/2024,Japon,213
100,26/9/2026,USA,199
215,15/1/2024,Mexico,346
463,18/4/2024,Brasil,217
460,24/2/2026,USA,474
159,20/1/2024,USA,92
234,12/10/2025,Japon,517
229,13/12/2026,USA,39
421,25/7/2023,Japon,503
455,21/1/2025,Francia,166
210,24/12/2024,Francia,240
548,2/7/2026,USA,118
243,3/12/2026,Mexico,267
459,10/1/2024,Francia,577
420,20/6/2023,Francia,480
432,19/9/2026,Francia,13
457,23/11/2024,Mexico,144
96,6/5/2023,Brasil,456
47,12/3/2025,Brasil,511
404,28/8/2025,Mexico,567
116,8/3/2023,Francia,52
194,20/4/2026,Japon,171
542,30/1/2024,Mexico,244
500,28/6/2023,Brasil,399
407,15/9/2025,USA,2
303,19/10/2026,Francia,447
67,29/7/2023,USA,536
345,20/8/2026,Mexico,34
102,27/12/2025,Francia,11
26,5/4/2024,Brasil,386
257,16/5/2024,Francia,54
580,15/7/2025,USA,487
495,22/7/2025,Japon,36
268,1/11/2024,Francia,239
444,13/12/2023,USA,468
339,2/2/2026,USA,520
558,15/4/2025,USA,52
92,25/6/2023,USA,133
213,18/2/2024,USA,296
44,21/12/2026,USA,269
339,28/10/2026,Mexico,220
572,9/7/2025,Mexico,128
232,13/7/2025,Mexico,111
35,5/12/2023,Brasil,314
241,1/12/2024,Brasil,533
300,8/5/2025,USA,518
276,16/8/2026,USA,262
132,21/3/2026,Francia,37
285,21/12/2023,Francia,533
183,21/6/2026,Mexico,569
34,6/2/2024,Mexico,230
41,21/4/2026,Japon,576
549,29/8/2024,Japon,90
456,30/4/2025,Brasil,103
262,14/6/2025,Japon,143
44,10/1/2023,Francia,405
17,6/9/2026,Japon,243
488,14/11/2026,Francia,269
441,2/5/2025,Japon,83
272,8/3/2023,Mexico,264
502,21/10/2024,USA,42
79,9/12/2024,USA,518
403,16/12/2023,Francia,356
564,15/1/2025,Francia,463
186,31/5/2026,Japon,555
313,23/6/2023,Japon,349
122,13/4/2025,Brasil,320
534,29/2/2024,Brasil,32
574,17/11/2026,Francia,500
406,13/11/2024,Mexico,57
302,5/5/2025,Mexico,310
307,24/2/2023,Mexico,454
480,27/6/2023,Mexico,527
566,16/2/2024,Francia,195
457,18/1/2026,Brasil,56
220,2/5/2024,Japon,363
414,13/6/2023,USA,344
88,21/5/2026,Francia,327
156,23/4/2026,USA,337
524,13/9/2024,Mexico,125
254,9/2/2025,Brasil,572
155,21/11/2025,Brasil,131
224,21/9/2026,Brasil,481
283,27/5/2025,Francia,44
383,22/10/2026,USA,432
67,29/10/2026,Mexico,449
28,14/10/2025,Francia,245
69,11/7/2023,USA,217
45,10/2/2023,USA,224
549,8/4/2023,Japon,563
564,8/11/2026,Brasil,276
350,18/5/2026,Mexico,102
232,20/11/2026,Francia,253
491,30/9/2024,Brasil,329
46,13/2/2023,Japon,392
484,2/6/2026,Brasil,483
96,10/3/2026,Mexico,244
509,19/1/2024,USA,234
234,31/10/2024,Mexico,47
450,6/9/2023,Francia,408
33,10/8/2025,Brasil,82
424,25/5/2026,Brasil,31
190,25/3/2026,Francia,9
542,15/4/2026,USA,279
64,14/1/2026,USA,246
341,11/9/2026,USA,155
268,11/3/2025,USA,569
462,8/7/2023,Brasil,544
380,16/9/2026,Japon,123
207,13/10/2026,Japon,193
387,30/9/2025,Mexico,139
256,18/1/2025,Mexico,487
265,28/5/2023,Mexico,105
191,29/9/2026,Francia,55
394,16/4/2025,Japon,313
64,22/10/2026,Mexico,171
547,14/5/2023,USA,522
361,30/4/2023,Brasil,522
266,19/7/2025,Japon,358
539,4/12/2023,USA,548
86,25/9/2024,Francia,158
17,18/10/2024,USA,46
510,3/12/2026,Mexico,322
181,28/1/2023,USA,184
477,8/9/2026,Mexico,488
203,18/6/2023,Mexico,516
57,22/8/2024,Mexico,458
398,3/5/2024,Mexico,184
327,6/8/2026,Brasil,52
183,15/1/2023,USA,179
472,2/9/2025,Japon,284
386,12/7/2025,Brasil,295
547,7/6/2025,Japon,418
429,14/11/2023,Japon,246
346,12/9/2024,Japon,488
367,9/8/2024,Japon,328
480,29/4/2026,Japon,294
45,2/10/2026,Mexico,71
86,19/12/2024,Japon,373
540,16/5/2024,Brasil,360
144,6/10/2026,Japon,295
6,19/4/2024,Japon,454
101,20/5/2024,USA,398
111,18/3/2024,Japon,133
153,19/11/2023,Japon,149
285,17/3/2026,USA,202
223,24/6/2023,Francia,116
300,22/1/2023,Brasil,30
70,22/10/2026,Japon,179
37,3/7/2025,USA,53
509,8/7/2026,Mexico,574
406,5/3/2025,Brasil,205
200,22/10/2026,Mexico,280
8,19/9/2026,USA,7
492,21/10/2025,USA,387
47,12/8/2024,Mexico,472
413,25/8/2025,Japon,10
255,9/4/2026,Japon,556
177,15/6/2026,Japon,515
245,26/11/2024,Japon,532
542,5/6/2025,Mexico,554
158,11/2/2025,Mexico,449
32,25/3/2025,Francia,327
174,19/8/2023,Mexico,160
379,18/6/2026,Japon,411
366,9/6/2023,USA,226
262,1/7/2026,Brasil,362
409,21/6/2025,Japon,552
153,25/10/2026,Francia,338
254,27/3/2024,Mexico,303
186,30/9/2024,Japon,503
414,1/1/2025,Francia,242
57,22/4/2026,Francia,345
144,18/2/2023,Japon,493
163,1/9/2026,Brasil,37
210,19/8/2026,Japon,289
199,24/2/2026,Francia,18
2,2/2/2024,Francia,245
455,19/12/2024,USA,488
315,6/3/2026,Francia,99
2,25/1/2023,USA,424
231,12/10/2025,Mexico,286
174,17/6/2023,Mexico,215
127,15/9/2025,Francia,422
282,7/8/2025,Francia,528
555,23/4/2023,Brasil,95
575,5/6/2023,Brasil,568
196,30/9/2024,USA,502
245,21/1/2025,Francia,370
414,12/10/2024,Mexico,297
244,6/4/2026,USA,523
390,30/11/2025,Japon,580
272,10/6/2023,Japon,554
106,27/3/2026,Francia,468
184,18/9/2024,Mexico,477
254,19/7/2024,Francia,572
226,10/8/2024,Mexico,489
255,2/2/2023,Mexico,254
563,7/1/2024,Mexico,173
284,16/11/2026,Japon,28
496,17/5/2025,Francia,331
468,1/4/2026,Francia,251
125,1/6/2024,Brasil,9
23,4/12/2026,Mexico,230
147,29/4/2025,Brasil,44
174,18/9/2024,USA,507
514,27/12/2026,Brasil,253
463,16/4/2023,Brasil,95
125,7/10/2024,Francia,250
425,15/10/2024,Japon,129
545,2/9/2026,Brasil,39
449,21/7/2023,Japon,68
178,30/6/2023,Francia,334
324,22/10/2025,USA,481
429,30/6/2025,Francia,225
469,20/9/2025,Brasil,268
571,1/12/2023,Brasil,373
123,17/4/2026,Japon,412
206,30/7/2025,Francia,134
253,19/9/2023,Francia,322
282,11/8/2023,Mexico,329
445,30/1/2023,Francia,534
45,3/9/2024,Brasil,474
54,30/10/2026,USA,381
414,23/3/2023,USA,369
536,1/5/2023,Mexico,413
474,3/10/2026,Brasil,471
181,28/8/2024,Francia,511
423,22/3/2025,Mexico,218
47,13/6/2025,Francia,359
346,28/2/2025,Japon,200
485,7/11/2025,Francia,470
450,22/10/2026,Brasil,530
12,9/6/2023,Francia,295
79,15/10/2026,Francia,104
482,24/5/2024,Japon,57
7,4/2/2023,USA,520
116,1/12/2025,Mexico,258
254,18/3/2026,Japon,574
215,24/7/2023,Francia,94
314,12/4/2025,Japon,51
558,29/2/2024,Francia,546
342,28/6/2024,Brasil,139
38,12/2/2024,Mexico,103
179,10/12/2023,Mexico,453
574,9/11/2023,Brasil,437
119,17/4/2026,USA,444
174,22/12/2024,Brasil,472
180,8/10/2023,Japon,382
40,15/4/2025,Francia,275
64,7/11/2023,Japon,104
510,16/12/2023,Japon,169
16,6/9/2023,Brasil,542
555,18/9/2024,Francia,538
481,10/2/2024,USA,390
442,30/4/2023,Japon,324
363,9/2/2024,Mexico,381
345,27/12/2024,Brasil,269
203,20/3/2025,USA,404
413,26/5/2023,Brasil,556
134,12/4/2023,Japon,400
173,13/11/2026,Japon,60
580,29/6/2025,Brasil,544
550,5/9/2026,USA,294
561,28/8/2026,Francia,315
468,4/1/2024,Mexico,165
137,8/6/2026,Francia,3
255,5/5/2026,Japon,295
206,2/9/2026,USA,100
309,5/8/2024,Brasil,263
412,27/9/2024,Francia,479
331,12/8/2023,Francia,182
359,6/8/2025,Japon,159
416,30/11/2025,Mexico,165
313,5/3/2026,Mexico,71
10,28/12/2024,Mexico,76
494,3/7/2023,Mexico,168
300,22/4/2025,Mexico,546
555,6/3/2023,Brasil,265
451,14/6/2025,Brasil,121
324,25/9/2026,Mexico,242
522,18/5/2025,USA,247
359,11/3/2024,Japon,230
94,2/9/2024,Francia,563
494,21/11/2025,Francia,233
71,2/10/2024,Francia,504
54,30/6/2025,Brasil,107
208,13/5/2024,Mexico,426
421,13/10/2025,Francia,564
232,10/7/2024,USA,386
447,23/3/2026,Francia,579
108,7/4/2026,Japon,30
118,4/2/2025,USA,375
40,18/5/2025,Brasil,73
413,6/7/2026,USA,414
177,28/10/2025,USA,536
110,3/8/2024,Mexico,537
244,6/8/2023,Mexico,497
28,24/1/2023,Mexico,219
479,5/3/2023,Mexico,357
37,16/2/2024,USA,247
198,31/5/2024,Brasil,36
548,31/8/2024,Brasil,371
120,20/11/2026,USA,319
150,28/9/2023,Brasil,101
164,6/12/2026,USA,57
261,10/12/2024,Francia,291
170,12/8/2025,Francia,259
368,10/9/2023,Mexico,476
6,6/6/2026,Mexico,52
6,6/9/2025,Japon,30
387,10/2/2025,Mexico,480
257,1/2/2025,Brasil,58
329,2/3/2026,Mexico,60
418,8/2/2023,Brasil,413
411,24/9/2024,USA,233
239,18/6/2025,Japon,309
21,27/11/2023,USA,561
555,7/6/2024,Mexico,114
517,22/12/2023,Japon,579
157,26/4/2023,Brasil,322
109,27/3/2025,Francia,79
158,10/12/2026,Brasil,492
520,15/5/2026,Mexico,326
174,16/3/2023,Brasil,316
321,9/7/2025,Mexico,39
562,27/2/2026,Japon,548
173,18/10/2023,Mexico,185
410,11/6/2023,Japon,529
171,18/4/2026,Mexico,478
548,3/8/2023,Mexico,353
245,19/5/2023,Mexico,237
347,25/8/2026,Japon,427
58,1/10/2023,Francia,115
32,23/5/2024,Japon,91
579,10/2/2025,Japon,34
357,14/12/2024,Brasil,77
225,18/6/2026,Francia,395
126,27/12/2026,Brasil,41
556,5/7/2026,Francia,151
197,14/4/2023,Japon,385
278,14/8/2026,Francia,394
365,13/11/2023,Brasil,271
203,13/5/2023,Francia,335
564,15/4/2025,Mexico,56
150,22/5/2026,Brasil,253
92,29/9/2026,Japon,274
130,3/11/2024,Francia,420
2,9/8/2025,Japon,505
452,29/12/2023,USA,453
194,23/10/2026,USA,431
572,30/9/2023,Brasil,550
36,12/12/2024,USA,95
387,3/3/2025,Japon,327
457,31/12/2023,Mexico,170
281,20/5/2025,Japon,104
288,29/4/2025,Brasil,325
492,2/2/2025,Francia,503
412,26/2/2024,Francia,421
333,4/8/2023,Mexico,248
255,26/1/2026,Mexico,184
531,6/9/2026,Brasil,125
46,30/11/2026,Mexico,577
562,16/1/2023,Mexico,129
388,7/9/2026,Japon,285
49,19/8/2025,Mexico,166
390,2/11/2025,Japon,221
482,18/10/2024,Francia,233
302,5/1/2026,USA,292
154,3/1/2024,USA,428
377,1/3/2024,Japon,282
341,17/8/2025,Mexico,279
344,31/8/2024,Mexico,5
340,25/3/2025,USA,438
162,20/12/2023,Francia,389
413,27/3/2023,Brasil,397
336,18/12/2026,Brasil,75
518,21/4/2026,USA,33
372,20/3/2023,Mexico,238
125,19/8/2023,Mexico,540
52,31/7/2025,Japon,36
237,8/10/2025,Francia,149
1,16/1/2023,Mexico,342
548,15/1/2025,USA,92
562,22/10/2026,USA,292
167,18/12/2023,Francia,35
544,27/3/2026,Japon,382
220,22/12/2025,Brasil,229
86,9/12/2024,Japon,23
530,26/5/2026,Mexico,571
493,2/9/2024,Japon,418
8,19/5/2024,USA,113
322,17/6/2024,USA,279
62,4/10/2023,Brasil,186
259,8/6/2023,Brasil,256
537,29/11/2024,Francia,407
253,16/6/2025,Francia,480
382,8/3/2026,Francia,564
255,23/8/2026,USA,266
270,19/6/2026,Japon,445
169,1/7/2023,Mexico,189
115,28/5/2024,Mexico,414
435,21/3/2024,Japon,14
104,20/9/2025,Japon,445
500,22/6/2026,Mexico,508
257,1/11/2025,Brasil,336
119,7/1/2025,Brasil,354
302,9/7/2023,Brasil,69
453,1/2/2024,Francia,112
21,27/7/2025,USA,79
209,22/10/2025,Japon,406
398,29/4/2025,USA,348
7,23/7/2023,Francia,558
402,20/9/2024,Japon,118
310,24/12/2024,Mexico,252
544,19/12/2025,Japon,123
282,29/1/2026,Japon,307
523,19/2/2025,Mexico,486
303,11/2/2024,Mexico,289
389,5/6/2025,Brasil,280
370,26/5/2023,Japon,110
518,29/1/2025,USA,337
350,9/12/2026,Francia,72
115,17/9/2024,Mexico,305
552,12/12/2025,Francia,536
352,27/4/2025,Brasil,88
76,15/12/2026,Japon,87
182,18/12/2025,USA,351
513,3/6/2025,Mexico,579
52,4/6/2024,Mexico,566
48,8/9/2023,Francia,155
530,28/8/2024,Mexico,298
238,10/7/2024,Brasil,558
266,7/9/2026,Mexico,234
158,5/5/2025,USA,319
203,15/3/2023,Francia,32
175,25/6/2023,USA,103
204,20/7/2025,Japon,236
46,31/10/2024,Brasil,357
57,19/6/2023,Mexico,293
242,19/5/2023,Mexico,263
204,26/4/2023,Brasil,274
357,13/7/2023,Mexico,532
91,5/11/2026,USA,455
200,16/2/2025,Francia,98
568,31/1/2026,USA,258
571,3/10/2025,Mexico,263
218,15/6/2024,Japon,562
291,22/5/2024,Brasil,98
368,24/8/2024,USA,372
222,25/1/2024,Francia,250
420,18/2/2026,Francia,235
558,3/3/2025,Mexico,517
92,28/6/2023,Japon,105
189,23/10/2025,Brasil,232
344,4/7/2024,Brasil,37
159,21/4/2024,Mexico,72
187,18/2/2026,Mexico,302
80,31/5/2025,Brasil,6
15,2/4/2025,Mexico,392
508,26/3/2026,Japon,24
561,9/6/2025,Francia,81
474,10/1/2024,USA,431
68,28/1/2024,Mexico,524
456,4/4/2023,Francia,444
164,7/9/2026,Francia,235
459,28/12/2023,Mexico,209
399,7/1/2024,USA,523
68,23/12/2024,Francia,143
208,16/12/2024,Japon,276
12,25/6/2025,Brasil,172
473,10/11/2025,Japon,122
574,23/2/2023,Japon,429
152,26/8/2026,Japon,176
10,29/9/2023,Japon,445
377,22/8/2026,Mexico,223
86,30/9/2023,Japon,411
408,19/1/2025,Francia,286
230,13/9/2023,Mexico,405
131,12/2/2025,Brasil,406
306,18/8/2024,Mexico,374
579,19/11/2023,Japon,112
505,4/7/2025,USA,309
558,25/8/2026,Francia,413
356,13/3/2023,Brasil,97
105,9/11/2023,Mexico,345
228,25/4/2025,Brasil,404
266,24/12/2024,Mexico,80
54,16/6/2024,Japon,512
538,25/2/2023,Brasil,21
517,2/2/2024,USA,166
247,10/2/2024,Mexico,440
117,7/9/2025,Brasil,362
121,10/6/2026,Mexico,42
90,25/9/2024,Francia,577
335,8/4/2023,Mexico,356
561,26/3/2025,USA,160
485,3/11/2026,USA,157
333,10/10/2023,Francia,420
235,23/5/2024,USA,509
292,18/7/2024,Japon,62
390,17/6/2023,Francia,457
521,2/10/2024,Francia,239
39,4/11/2023,USA,223
190,8/8/2024,Francia,319
428,1/6/2023,Mexico,46
567,9/10/2024,USA,484
71,23/11/2026,USA,415
254,3/7/2026,USA,71
549,31/10/2024,USA,239
478,21/10/2023,Francia,312
416,25/1/2026,Brasil,236
516,5/12/2025,Francia,232
187,22/3/2025,Francia,449
223,21/1/2025,Francia,342
19,2/6/2023,Japon,1
565,6/1/2024,Brasil,215
266,7/1/2025,Japon,469
273,9/6/2024,USA,265
416,30/11/2023,USA,508
463,11/1/2025,Mexico,548
579,13/5/2024,USA,115
404,26/11/2026,Brasil,69
130,26/3/2023,Francia,453
129,28/2/2024,Francia,132
168,18/3/2024,Mexico,295
408,12/5/2025,Francia,179
8,8/6/2024,USA,411
243,15/4/2025,Japon,6
232,2/8/2023,Japon,41
190,21/8/2024,Francia,435
87,25/7/2025,Brasil,532
322,28/7/2026,Francia,117
58,25/12/2024,Brasil,301
198,26/1/2024,USA,575
533,24/2/2023,Francia,21
353,22/4/2023,Japon,582
178,19/8/2025,Brasil,489
270,3/11/2024,Brasil,239
258,24/10/2025,Francia,186
581,14/10/2025,Mexico,208
532,16/3/2024,Mexico,13
480,9/8/2026,Japon,554
503,30/10/2023,Mexico,23
561,16/1/2024,Mexico,183
113,26/3/2026,Japon,493
238,23/3/2026,Brasil,298
285,5/2/2026,USA,342
541,6/5/2026,Mexico,100
26,14/3/2023,Francia,148
430,10/3/2024,Japon,50
494,1/9/2026,Mexico,474
312,1/6/2024,USA,281
280,1/6/2023,Brasil,291
92,3/12/2026,Japon,257
569,12/3/2026,Japon,60
189,6/8/2024,Japon,69
66,14/1/2024,Francia,295
23,3/8/2024,Japon,425
458,9/7/2024,Francia,152
427,17/7/2023,Japon,437
253,3/7/2025,Japon,394
173,19/5/2023,Mexico,580
432,7/4/2024,Japon,349
200,26/6/2025,Brasil,535
143,18/7/2024,Japon,354
298,5/4/2023,Francia,553
24,6/3/2024,Brasil,367
339,14/10/2023,Japon,551
31,21/7/2026,Brasil,438
243,25/11/2026,Japon,339
171,11/2/2023,Brasil,379
171,18/11/2023,Francia,514
501,27/9/2024,Japon,375
92,18/5/2026,Francia,380
367,6/6/2026,Brasil,267
481,30/8/2026,Japon,502
455,6/4/2023,Brasil,383
84,14/4/2023,Francia,279
352,8/8/2025,Mexico,175
38,1/6/2025,USA,46
361,23/11/2024,Francia,216
37,27/12/2025,Francia,447
513,9/6/2025,Francia,277
205,8/1/2026,USA,572
444,16/7/2025,Japon,426
501,15/4/2024,Brasil,278
364,25/9/2023,USA,549
204,14/7/2025,Mexico,512
203,5/11/2024,Francia,425
174,12/11/2025,Japon,534
574,17/6/2026,Japon,122
11,8/3/2026,Japon,460
72,1/6/2024,Francia,116
197,7/6/2023,Japon,343
62,15/8/2026,USA,555
535,9/10/2023,USA,505
298,10/6/2024,Brasil,415
129,20/3/2023,Francia,540
485,7/7/2023,Brasil,293
457,27/2/2023,Mexico,398
430,14/10/2024,Francia,23
404,8/11/2023,Brasil,289
266,21/10/2026,Francia,3
93,11/5/2023,Japon,577
317,25/8/2024,Francia,186
291,13/9/2025,USA,398
141,11/4/2025,USA,140
470,7/1/2026,Mexico,373
536,21/1/2025,Japon,568
378,12/1/2024,Japon,207
482,8/5/2023,Japon,280
489,4/1/2023,Francia,196
450,6/2/2026,Francia,428
116,8/9/2026,USA,263
547,3/1/2026,Mexico,236
74,10/5/2023,USA,7
57,5/12/2023,USA,255
510,26/12/2025,Brasil,575
303,30/10/2026,Japon,424
426,16/8/2026,Mexico,337
582,21/6/2024,Japon,169
299,16/5/2023,Mexico,240
566,22/4/2026,Japon,441
128,5/4/2025,Japon,256
238,22/2/2023,Japon,284
15,22/7/2023,Japon,477
139,3/3/2024,USA,357
228,26/11/2023,Japon,95
99,21/3/2023,USA,267
140,22/9/2025,Brasil,445
142,6/2/2026,Mexico,450
16,7/7/2023,Mexico,304
14,14/10/2024,Mexico,501
17,26/2/2023,Brasil,137
294,9/12/2024,Brasil,552
423,14/1/2026,Mexico,481
21,3/3/2026,Brasil,511
394,9/10/2023,Mexico,190
575,18/2/2026,Francia,366
277,21/8/2025,Francia,55
277,27/7/2023,Francia,199
352,11/9/2026,USA,211
558,23/5/2023,Mexico,70
442,12/9/2025,Mexico,313
300,13/7/2024,Mexico,115
299,23/5/2023,Brasil,529
140,17/3/2026,Francia,177
275,29/7/2025,Francia,579
209,28/2/2025,Mexico,315
266,1/11/2024,USA,385
513,22/1/2024,Brasil,549
334,3/3/2025,USA,509
287,17/10/2023,USA,202
355,21/7/2024,Brasil,488
271,10/1/2026,Japon,454
292,18/11/2024,USA,30
129,15/10/2023,Francia,209
218,5/11/2025,Mexico,88
203,11/8/2025,Brasil,492
91,27/2/2024,Mexico,26
345,20/3/2024,USA,423
316,23/11/2023,Japon,510
174,17/7/2023,Brasil,457
14,7/1/2023,Japon,38
346,12/6/2024,USA,463
463,5/5/2025,Francia,494
246,17/9/2024,Francia,231
194,15/3/2026,Mexico,529
53,17/7/2023,Brasil,487
372,12/9/2024,Brasil,479
188,22/2/2026,Mexico,522
506,10/12/2026,USA,423
297,25/6/2023,USA,355
396,20/5/2025,Japon,434
82,27/7/2023,Japon,44
205,10/3/2025,USA,114
399,25/8/2023,Francia,143
127,16/5/2023,USA,546
442,14/3/2024,Francia,105
11,4/10/2024,Brasil,269
142,10/9/2026,Japon,142
323,16/6/2026,Mexico,77
548,15/7/2024,USA,484
463,14/11/2025,Japon,167
465,26/6/2024,Mexico,117
125,2/5/2025,Brasil,472
566,12/4/2025,Brasil,336
141,4/4/2026,Brasil,312
111,19/7/2025,Brasil,504
562,13/7/2024,Brasil,96
34,14/8/2025,USA,414
240,20/3/2026,Brasil,493
61,9/5/2024,Francia,338
482,24/5/2025,USA,58
442,2/7/2024,USA,262
576,20/5/2023,Mexico,124
414,12/7/2023,USA,287
354,11/4/2024,USA,398
236,6/12/2024,Francia,343
580,15/2/2025,Mexico,281
344,10/11/2024,USA,524
133,16/9/2025,Brasil,417
10,18/4/2025,Mexico,306
80,23/5/2026,Brasil,270
186,10/9/2025,Francia,362
542,25/5/2026,Japon,518
538,23/9/2023,USA,574
449,15/3/2026,Brasil,213
133,28/2/2023,Brasil,129
172,21/4/2024,Francia,53
447,28/2/2024,Francia,347
315,6/11/2024,Francia,402
204,25/5/2023,Japon,319
484,4/9/2024,Japon,482
476,14/4/2025,Francia,347
125,16/5/2023,Mexico,179
311,4/11/2024,USA,579
252,15/6/2023,Brasil,282
191,15/2/2025,USA,471
308,11/7/2023,Brasil,17
492,31/5/2025,Japon,374
450,20/7/2023,USA,383
378,14/10/2025,Mexico,187
560,16/2/2026,Francia,409
512,5/11/2023,Mexico,449
129,19/6/2026,Francia,30
483,28/5/2026,USA,268
299,1/11/2023,USA,507
198,29/1/2025,Mexico,32
181,14/3/2026,Japon,115
409,6/6/2026,Japon,25
135,11/3/2024,USA,92
163,29/8/2025,USA,565
